10001 Q0 chart-1, Ample, ACS, combine: 1 1 0.50565 indri
10002 Q0 chart-2, BraunBanqust, Nopol, combine: 30 30 0.50565 indri
10002 Q0 chart-2, BraunBanqust, SimFix, combine: 31 31 0.50565 indri
10002 Q0 chart-2, BraunBanqust, TBar, combine: 32 32 0.50565 indri
10002 Q0 chart-2, BraunBanqust, jGenProg, combine: 33 33 0.50565 indri
10002 Q0 chart-2, BraunBanqust, jKali, combine: 34 34 0.50565 indri
10002 Q0 chart-2, BraunBanqust, jMutRepair, combine: 35 35 0.50565 indri
10002 Q0 chart-2, Cohen, ACS, combine: 36 36 0.50565 indri
10002 Q0 chart-2, Cohen, Nopol, combine: 37 37 0.50565 indri
10002 Q0 chart-2, Cohen, SimFix, combine: 38 38 0.50565 indri
10002 Q0 chart-2, Cohen, TBar, combine: 39 39 0.50565 indri
10002 Q0 chart-2, Cohen, jGenProg, combine: 40 40 0.50565 indri
10002 Q0 chart-2, Cohen, jKali, combine: 41 41 0.50565 indri
10002 Q0 chart-2, Cohen, jMutRepair, combine: 42 42 0.50565 indri
10002 Q0 chart-2, Dennis, ACS, combine: 43 43 0.50565 indri
10002 Q0 chart-2, Dennis, Nopol, combine: 44 44 0.50565 indri
10002 Q0 chart-2, Dennis, SimFix, combine: 45 45 0.50565 indri
10002 Q0 chart-2, Dennis, TBar, combine: 46 46 0.50565 indri
10002 Q0 chart-2, Dennis, jGenProg, combine: 47 47 0.50565 indri
10002 Q0 chart-2, Dennis, jKali, combine: 48 48 0.50565 indri
10002 Q0 chart-2, Dennis, jMutRepair, combine: 49 49 0.50565 indri
10002 Q0 chart-2, Dice, ACS, combine: 50 50 0.50565 indri
10002 Q0 chart-2, Dice, Nopol, combine: 51 51 0.50565 indri
10002 Q0 chart-2, Dice, SimFix, combine: 52 52 0.50565 indri
10002 Q0 chart-2, Dice, TBar, combine: 53 53 0.50565 indri
10002 Q0 chart-2, Dice, jGenProg, combine: 54 54 0.50565 indri
10002 Q0 chart-2, Dice, jKali, combine: 55 55 0.50565 indri
10002 Q0 chart-2, Dice, jMutRepair, combine: 56 56 0.50565 indri
10002 Q0 chart-2, Dstar, ACS, combine: 57 57 0.50565 indri
10002 Q0 chart-2, Dstar, Nopol, combine: 58 58 0.50565 indri
10002 Q0 chart-2, Dstar, SimFix, combine: 59 59 0.50565 indri
10002 Q0 chart-2, Dstar, TBar, combine: 60 60 0.50565 indri
10002 Q0 chart-2, Dstar, jGenProg, combine: 61 61 0.50565 indri
10002 Q0 chart-2, Dstar, jKali, combine: 62 62 0.50565 indri
10002 Q0 chart-2, Dstar, jMutRepair, combine: 63 63 0.50565 indri
10002 Q0 chart-2, Euclid, ACS, combine: 64 64 0.50565 indri
10002 Q0 chart-2, Euclid, Nopol, combine: 65 65 0.50565 indri
10002 Q0 chart-2, Euclid, SimFix, combine: 66 66 0.50565 indri
10002 Q0 chart-2, Euclid, TBar, combine: 67 67 0.50565 indri
10002 Q0 chart-2, Euclid, jGenProg, combine: 68 68 0.50565 indri
10002 Q0 chart-2, Euclid, jKali, combine: 69 69 0.50565 indri
10002 Q0 chart-2, Euclid, jMutRepair, combine: 70 70 0.50565 indri
10002 Q0 chart-2, Fleiss, ACS, combine: 71 71 0.50565 indri
10002 Q0 chart-2, Fleiss, Nopol, combine: 72 72 0.50565 indri
10002 Q0 chart-2, Fleiss, SimFix, combine: 73 73 0.50565 indri
10002 Q0 chart-2, Fleiss, TBar, combine: 74 74 0.50565 indri
10002 Q0 chart-2, Fleiss, jGenProg, combine: 75 75 0.50565 indri
10002 Q0 chart-2, Fleiss, jKali, combine: 76 76 0.50565 indri
10002 Q0 chart-2, Fleiss, jMutRepair, combine: 77 77 0.50565 indri
10002 Q0 chart-2, Fossum, ACS, combine: 78 78 0.50565 indri
10002 Q0 chart-2, Fossum, Nopol, combine: 79 79 0.50565 indri
10002 Q0 chart-2, Fossum, SimFix, combine: 80 80 0.50565 indri
10002 Q0 chart-2, Fossum, TBar, combine: 81 81 0.50565 indri
10002 Q0 chart-2, Fossum, jGenProg, combine: 82 82 0.50565 indri
10002 Q0 chart-2, Fossum, jKali, combine: 83 83 0.50565 indri
10002 Q0 chart-2, Fossum, jMutRepair, combine: 84 84 0.50565 indri
10002 Q0 chart-2, Goodman, ACS, combine: 85 85 0.50565 indri
10002 Q0 chart-2, Goodman, Nopol, combine: 86 86 0.50565 indri
10002 Q0 chart-2, Goodman, SimFix, combine: 87 87 0.50565 indri
10002 Q0 chart-2, Goodman, TBar, combine: 88 88 0.50565 indri
10002 Q0 chart-2, Goodman, jGenProg, combine: 89 89 0.50565 indri
10002 Q0 chart-2, Goodman, jKali, combine: 90 90 0.50565 indri
10002 Q0 chart-2, Goodman, jMutRepair, combine: 91 91 0.50565 indri
10002 Q0 chart-2, Gower, ACS, combine: 92 92 0.50565 indri
10002 Q0 chart-2, Gower, Nopol, combine: 93 93 0.50565 indri
10002 Q0 chart-2, Gower, SimFix, combine: 94 94 0.50565 indri
10002 Q0 chart-2, Gower, TBar, combine: 95 95 0.50565 indri
10002 Q0 chart-2, Gower, jGenProg, combine: 96 96 0.50565 indri
10002 Q0 chart-2, Gower, jKali, combine: 97 97 0.50565 indri
10002 Q0 chart-2, Gower, jMutRepair, combine: 98 98 0.50565 indri
10002 Q0 chart-2, GP13, ACS, combine: 99 99 0.50565 indri
10002 Q0 chart-2, GP13, Nopol, combine: 100 100 0.50565 indri
10002 Q0 chart-2, GP13, SimFix, combine: 101 101 0.50565 indri
10002 Q0 chart-2, GP13, TBar, combine: 102 102 0.50565 indri
10002 Q0 chart-2, GP13, jGenProg, combine: 103 103 0.50565 indri
10002 Q0 chart-2, GP13, jKali, combine: 104 104 0.50565 indri
10002 Q0 chart-2, GP13, jMutRepair, combine: 105 105 0.50565 indri
10002 Q0 chart-2, Hamann, ACS, combine: 106 106 0.50565 indri
10002 Q0 chart-2, Hamann, Nopol, combine: 107 107 0.50565 indri
10002 Q0 chart-2, Hamann, SimFix, combine: 108 108 0.50565 indri
10002 Q0 chart-2, Hamann, TBar, combine: 109 109 0.50565 indri
10002 Q0 chart-2, Hamann, jGenProg, combine: 110 110 0.50565 indri
10002 Q0 chart-2, Hamann, jKali, combine: 111 111 0.50565 indri
10002 Q0 chart-2, Hamann, jMutRepair, combine: 112 112 0.50565 indri
10002 Q0 chart-2, Hamming, ACS, combine: 113 113 0.50565 indri
10002 Q0 chart-2, Hamming, Nopol, combine: 114 114 0.50565 indri
10002 Q0 chart-2, Hamming, SimFix, combine: 115 115 0.50565 indri
10002 Q0 chart-2, Hamming, TBar, combine: 116 116 0.50565 indri
10002 Q0 chart-2, Hamming, jGenProg, combine: 117 117 0.50565 indri
10002 Q0 chart-2, Hamming, jKali, combine: 118 118 0.50565 indri
10002 Q0 chart-2, Hamming, jMutRepair, combine: 119 119 0.50565 indri
10002 Q0 chart-2, HarmonicMean, ACS, combine: 120 120 0.50565 indri
10002 Q0 chart-2, HarmonicMean, Nopol, combine: 121 121 0.50565 indri
10002 Q0 chart-2, HarmonicMean, SimFix, combine: 122 122 0.50565 indri
10002 Q0 chart-2, HarmonicMean, TBar, combine: 123 123 0.50565 indri
10002 Q0 chart-2, HarmonicMean, jGenProg, combine: 124 124 0.50565 indri
10002 Q0 chart-2, HarmonicMean, jKali, combine: 125 125 0.50565 indri
10002 Q0 chart-2, HarmonicMean, jMutRepair, combine: 126 126 0.50565 indri
10002 Q0 chart-2, Jaccard, ACS, combine: 127 127 0.50565 indri
10002 Q0 chart-2, Jaccard, Nopol, combine: 128 128 0.50565 indri
10002 Q0 chart-2, Jaccard, SimFix, combine: 129 129 0.50565 indri
10002 Q0 chart-2, Jaccard, TBar, combine: 130 130 0.50565 indri
10002 Q0 chart-2, Jaccard, jGenProg, combine: 131 131 0.50565 indri
10002 Q0 chart-2, Jaccard, jKali, combine: 132 132 0.50565 indri
10002 Q0 chart-2, Jaccard, jMutRepair, combine: 133 133 0.50565 indri
10002 Q0 chart-2, Kulczynski1, ACS, combine: 134 134 0.50565 indri
10002 Q0 chart-2, Kulczynski1, Nopol, combine: 135 135 0.50565 indri
10002 Q0 chart-2, Kulczynski1, SimFix, combine: 136 136 0.50565 indri
10002 Q0 chart-2, Kulczynski1, TBar, combine: 137 137 0.50565 indri
10002 Q0 chart-2, Kulczynski1, jGenProg, combine: 138 138 0.50565 indri
10002 Q0 chart-2, Kulczynski1, jKali, combine: 139 139 0.50565 indri
10002 Q0 chart-2, Kulczynski1, jMutRepair, combine: 140 140 0.50565 indri
10002 Q0 chart-2, Kulczynskil2, ACS, combine: 141 141 0.50565 indri
10002 Q0 chart-2, Kulczynskil2, Nopol, combine: 142 142 0.50565 indri
10002 Q0 chart-2, Kulczynskil2, SimFix, combine: 143 143 0.50565 indri
10002 Q0 chart-2, Kulczynskil2, TBar, combine: 144 144 0.50565 indri
10002 Q0 chart-2, Kulczynskil2, jGenProg, combine: 145 145 0.50565 indri
10002 Q0 chart-2, Kulczynskil2, jKali, combine: 146 146 0.50565 indri
10002 Q0 chart-2, Kulczynskil2, jMutRepair, combine: 147 147 0.50565 indri
10002 Q0 chart-2, M1, ACS, combine: 148 148 0.50565 indri
10002 Q0 chart-2, M1, Nopol, combine: 149 149 0.50565 indri
10002 Q0 chart-2, M1, SimFix, combine: 150 150 0.50565 indri
10002 Q0 chart-2, M1, TBar, combine: 151 151 0.50565 indri
10002 Q0 chart-2, M1, jGenProg, combine: 152 152 0.50565 indri
10002 Q0 chart-2, M1, jKali, combine: 153 153 0.50565 indri
10002 Q0 chart-2, M1, jMutRepair, combine: 154 154 0.50565 indri
10002 Q0 chart-2, M2, ACS, combine: 155 155 0.50565 indri
10002 Q0 chart-2, M2, Nopol, combine: 156 156 0.50565 indri
10002 Q0 chart-2, M2, SimFix, combine: 157 157 0.50565 indri
10002 Q0 chart-2, M2, TBar, combine: 158 158 0.50565 indri
10002 Q0 chart-2, M2, jGenProg, combine: 159 159 0.50565 indri
10002 Q0 chart-2, M2, jKali, combine: 160 160 0.50565 indri
10002 Q0 chart-2, M2, jMutRepair, combine: 161 161 0.50565 indri
10002 Q0 chart-2, Michael, ACS, combine: 162 162 0.50565 indri
10002 Q0 chart-2, Michael, Nopol, combine: 163 163 0.50565 indri
10002 Q0 chart-2, Michael, SimFix, combine: 164 164 0.50565 indri
10002 Q0 chart-2, Michael, TBar, combine: 165 165 0.50565 indri
10002 Q0 chart-2, Michael, jGenProg, combine: 166 166 0.50565 indri
10002 Q0 chart-2, Michael, jKali, combine: 167 167 0.50565 indri
10002 Q0 chart-2, Michael, jMutRepair, combine: 168 168 0.50565 indri
10002 Q0 chart-2, Mountford, ACS, combine: 169 169 0.50565 indri
10002 Q0 chart-2, Mountford, Nopol, combine: 170 170 0.50565 indri
10002 Q0 chart-2, Mountford, SimFix, combine: 171 171 0.50565 indri
10002 Q0 chart-2, Mountford, TBar, combine: 172 172 0.50565 indri
10002 Q0 chart-2, Mountford, jGenProg, combine: 173 173 0.50565 indri
10002 Q0 chart-2, Mountford, jKali, combine: 174 174 0.50565 indri
10002 Q0 chart-2, Mountford, jMutRepair, combine: 175 175 0.50565 indri
10002 Q0 chart-2, Ochiai, ACS, combine: 176 176 0.50565 indri
10002 Q0 chart-2, Ochiai, Nopol, combine: 177 177 0.50565 indri
10002 Q0 chart-2, Ochiai, SimFix, combine: 178 178 0.50565 indri
10002 Q0 chart-2, Ochiai, TBar, combine: 179 179 0.50565 indri
10002 Q0 chart-2, Ochiai, jGenProg, combine: 180 180 0.50565 indri
10002 Q0 chart-2, Ochiai, jKali, combine: 181 181 0.50565 indri
10002 Q0 chart-2, Ochiai, jMutRepair, combine: 182 182 0.50565 indri
10002 Q0 chart-2, Ochiai2, ACS, combine: 183 183 0.50565 indri
10002 Q0 chart-2, Ochiai2, Nopol, combine: 184 184 0.50565 indri
10002 Q0 chart-2, Ochiai2, SimFix, combine: 185 185 0.50565 indri
10002 Q0 chart-2, Ochiai2, TBar, combine: 186 186 0.50565 indri
10002 Q0 chart-2, Ochiai2, jGenProg, combine: 187 187 0.50565 indri
10002 Q0 chart-2, Ochiai2, jKali, combine: 188 188 0.50565 indri
10002 Q0 chart-2, Ochiai2, jMutRepair, combine: 189 189 0.50565 indri
10002 Q0 chart-2, Optimal, ACS, combine: 190 190 0.50565 indri
10002 Q0 chart-2, Optimal, Nopol, combine: 191 191 0.50565 indri
10002 Q0 chart-2, Optimal, SimFix, combine: 192 192 0.50565 indri
10002 Q0 chart-2, Optimal, TBar, combine: 193 193 0.50565 indri
10002 Q0 chart-2, Optimal, jGenProg, combine: 194 194 0.50565 indri
10002 Q0 chart-2, Optimal, jKali, combine: 195 195 0.50565 indri
10002 Q0 chart-2, Optimal, jMutRepair, combine: 196 196 0.50565 indri
10002 Q0 chart-2, OptimalP, ACS, combine: 197 197 0.50565 indri
10002 Q0 chart-2, OptimalP, Nopol, combine: 198 198 0.50565 indri
10002 Q0 chart-2, OptimalP, SimFix, combine: 199 199 0.50565 indri
10002 Q0 chart-2, OptimalP, TBar, combine: 200 200 0.50565 indri
10002 Q0 chart-2, OptimalP, jGenProg, combine: 201 201 0.50565 indri
10002 Q0 chart-2, OptimalP, jKali, combine: 202 202 0.50565 indri
10002 Q0 chart-2, OptimalP, jMutRepair, combine: 203 203 0.50565 indri
10002 Q0 chart-2, Overlap, ACS, combine: 204 204 0.50565 indri
10002 Q0 chart-2, Overlap, Nopol, combine: 205 205 0.50565 indri
10002 Q0 chart-2, Overlap, SimFix, combine: 206 206 0.50565 indri
10002 Q0 chart-2, Overlap, TBar, combine: 207 207 0.50565 indri
10002 Q0 chart-2, Overlap, jGenProg, combine: 208 208 0.50565 indri
10002 Q0 chart-2, Overlap, jKali, combine: 209 209 0.50565 indri
10002 Q0 chart-2, Overlap, jMutRepair, combine: 210 210 0.50565 indri
10002 Q0 chart-2, Phi, ACS, combine: 211 211 0.50565 indri
10002 Q0 chart-2, Phi, Nopol, combine: 212 212 0.50565 indri
10002 Q0 chart-2, Phi, SimFix, combine: 213 213 0.50565 indri
10002 Q0 chart-2, Phi, TBar, combine: 214 214 0.50565 indri
10002 Q0 chart-2, Phi, jGenProg, combine: 215 215 0.50565 indri
10002 Q0 chart-2, Phi, jKali, combine: 216 216 0.50565 indri
10002 Q0 chart-2, Phi, jMutRepair, combine: 217 217 0.50565 indri
10002 Q0 chart-2, Pierce, ACS, combine: 218 218 0.50565 indri
10002 Q0 chart-2, Pierce, Nopol, combine: 219 219 0.50565 indri
10002 Q0 chart-2, Pierce, SimFix, combine: 220 220 0.50565 indri
10002 Q0 chart-2, Pierce, TBar, combine: 221 221 0.50565 indri
10002 Q0 chart-2, Pierce, jGenProg, combine: 222 222 0.50565 indri
10002 Q0 chart-2, Pierce, jKali, combine: 223 223 0.50565 indri
10002 Q0 chart-2, Pierce, jMutRepair, combine: 224 224 0.50565 indri
10002 Q0 chart-2, RogersTanimoto, ACS, combine: 225 225 0.50565 indri
10002 Q0 chart-2, RogersTanimoto, Nopol, combine: 226 226 0.50565 indri
10002 Q0 chart-2, RogersTanimoto, SimFix, combine: 227 227 0.50565 indri
10002 Q0 chart-2, RogersTanimoto, TBar, combine: 228 228 0.50565 indri
10002 Q0 chart-2, RogersTanimoto, jGenProg, combine: 229 229 0.50565 indri
10002 Q0 chart-2, RogersTanimoto, jKali, combine: 230 230 0.50565 indri
10002 Q0 chart-2, RogersTanimoto, jMutRepair, combine: 231 231 0.50565 indri
10002 Q0 chart-2, Rogot1, ACS, combine: 232 232 0.50565 indri
10002 Q0 chart-2, Rogot1, Nopol, combine: 233 233 0.50565 indri
10002 Q0 chart-2, Rogot1, SimFix, combine: 234 234 0.50565 indri
10002 Q0 chart-2, Rogot1, TBar, combine: 235 235 0.50565 indri
10002 Q0 chart-2, Rogot1, jGenProg, combine: 236 236 0.50565 indri
10002 Q0 chart-2, Rogot1, jKali, combine: 237 237 0.50565 indri
10002 Q0 chart-2, Rogot1, jMutRepair, combine: 238 238 0.50565 indri
10002 Q0 chart-2, Rogot2, ACS, combine: 239 239 0.50565 indri
10002 Q0 chart-2, Rogot2, Nopol, combine: 240 240 0.50565 indri
10002 Q0 chart-2, Rogot2, SimFix, combine: 241 241 0.50565 indri
10002 Q0 chart-2, Rogot2, TBar, combine: 242 242 0.50565 indri
10002 Q0 chart-2, Rogot2, jGenProg, combine: 243 243 0.50565 indri
10002 Q0 chart-2, Rogot2, jKali, combine: 244 244 0.50565 indri
10002 Q0 chart-2, Rogot2, jMutRepair, combine: 245 245 0.50565 indri
10002 Q0 chart-2, RussellRao, ACS, combine: 246 246 0.50565 indri
10002 Q0 chart-2, RussellRao, Nopol, combine: 247 247 0.50565 indri
10002 Q0 chart-2, RussellRao, SimFix, combine: 248 248 0.50565 indri
10002 Q0 chart-2, RussellRao, TBar, combine: 249 249 0.50565 indri
10002 Q0 chart-2, RussellRao, jGenProg, combine: 250 250 0.50565 indri
10002 Q0 chart-2, RussellRao, jKali, combine: 251 251 0.50565 indri
10002 Q0 chart-2, RussellRao, jMutRepair, combine: 252 252 0.50565 indri
10002 Q0 chart-2, SBI, ACS, combine: 253 253 0.50565 indri
10002 Q0 chart-2, SBI, Nopol, combine: 254 254 0.50565 indri
10002 Q0 chart-2, SBI, SimFix, combine: 255 255 0.50565 indri
10002 Q0 chart-2, SBI, TBar, combine: 256 256 0.50565 indri
10002 Q0 chart-2, SBI, jGenProg, combine: 257 257 0.50565 indri
10002 Q0 chart-2, SBI, jKali, combine: 258 258 0.50565 indri
10002 Q0 chart-2, SBI, jMutRepair, combine: 259 259 0.50565 indri
10002 Q0 chart-2, Scott, ACS, combine: 260 260 0.50565 indri
10002 Q0 chart-2, Scott, Nopol, combine: 261 261 0.50565 indri
10002 Q0 chart-2, Scott, SimFix, combine: 262 262 0.50565 indri
10002 Q0 chart-2, Scott, TBar, combine: 263 263 0.50565 indri
10002 Q0 chart-2, Scott, jGenProg, combine: 264 264 0.50565 indri
10002 Q0 chart-2, Scott, jKali, combine: 265 265 0.50565 indri
10002 Q0 chart-2, Scott, jMutRepair, combine: 266 266 0.50565 indri
10002 Q0 chart-2, SimpleMatching, ACS, combine: 267 267 0.50565 indri
10002 Q0 chart-2, SimpleMatching, Nopol, combine: 268 268 0.50565 indri
10002 Q0 chart-2, SimpleMatching, SimFix, combine: 269 269 0.50565 indri
10002 Q0 chart-2, SimpleMatching, TBar, combine: 270 270 0.50565 indri
10002 Q0 chart-2, SimpleMatching, jGenProg, combine: 271 271 0.50565 indri
10002 Q0 chart-2, SimpleMatching, jKali, combine: 272 272 0.50565 indri
10002 Q0 chart-2, SimpleMatching, jMutRepair, combine: 273 273 0.50565 indri
10002 Q0 chart-2, Sokal, ACS, combine: 274 274 0.50565 indri
10002 Q0 chart-2, Sokal, Nopol, combine: 275 275 0.50565 indri
10002 Q0 chart-2, Sokal, SimFix, combine: 276 276 0.50565 indri
10002 Q0 chart-2, Sokal, TBar, combine: 277 277 0.50565 indri
10002 Q0 chart-2, Sokal, jGenProg, combine: 278 278 0.50565 indri
10002 Q0 chart-2, Sokal, jKali, combine: 279 279 0.50565 indri
10002 Q0 chart-2, Sokal, jMutRepair, combine: 280 280 0.50565 indri
10002 Q0 chart-2, SorensenDice, ACS, combine: 281 281 0.50565 indri
10002 Q0 chart-2, SorensenDice, Nopol, combine: 282 282 0.50565 indri
10002 Q0 chart-2, SorensenDice, SimFix, combine: 283 283 0.50565 indri
10002 Q0 chart-2, SorensenDice, TBar, combine: 284 284 0.50565 indri
10002 Q0 chart-2, SorensenDice, jGenProg, combine: 285 285 0.50565 indri
10002 Q0 chart-2, SorensenDice, jKali, combine: 286 286 0.50565 indri
10002 Q0 chart-2, SorensenDice, jMutRepair, combine: 287 287 0.50565 indri
10002 Q0 chart-2, Tarantula, ACS, combine: 288 288 0.50565 indri
10002 Q0 chart-2, Tarantula, Nopol, combine: 289 289 0.50565 indri
10002 Q0 chart-2, Tarantula, SimFix, combine: 290 290 0.50565 indri
10002 Q0 chart-2, Tarantula, TBar, combine: 291 291 0.50565 indri
10002 Q0 chart-2, Tarantula, jGenProg, combine: 292 292 0.50565 indri
10002 Q0 chart-2, Tarantula, jKali, combine: 293 293 0.50565 indri
10002 Q0 chart-2, Tarantula, jMutRepair, combine: 294 294 0.50565 indri
10002 Q0 chart-2, Tarwid, ACS, combine: 295 295 0.50565 indri
10002 Q0 chart-2, Tarwid, Nopol, combine: 296 296 0.50565 indri
10002 Q0 chart-2, Tarwid, SimFix, combine: 297 297 0.50565 indri
10002 Q0 chart-2, Tarwid, TBar, combine: 298 298 0.50565 indri
10002 Q0 chart-2, Tarwid, jGenProg, combine: 299 299 0.50565 indri
10002 Q0 chart-2, Tarwid, jKali, combine: 300 300 0.50565 indri
10002 Q0 chart-2, Tarwid, jMutRepair, combine: 301 301 0.50565 indri
10002 Q0 chart-2, Wong1, ACS, combine: 302 302 0.50565 indri
10002 Q0 chart-2, Wong1, Nopol, combine: 303 303 0.50565 indri
10002 Q0 chart-2, Wong1, SimFix, combine: 304 304 0.50565 indri
10002 Q0 chart-2, Wong1, TBar, combine: 305 305 0.50565 indri
10002 Q0 chart-2, Wong1, jGenProg, combine: 306 306 0.50565 indri
10002 Q0 chart-2, Wong1, jKali, combine: 307 307 0.50565 indri
10002 Q0 chart-2, Wong1, jMutRepair, combine: 308 308 0.50565 indri
10002 Q0 chart-2, Wong2, ACS, combine: 309 309 0.50565 indri
10002 Q0 chart-2, Wong2, Nopol, combine: 310 310 0.50565 indri
10002 Q0 chart-2, Wong2, SimFix, combine: 311 311 0.50565 indri
10002 Q0 chart-2, Wong2, TBar, combine: 312 312 0.50565 indri
10002 Q0 chart-2, Wong2, jGenProg, combine: 313 313 0.50565 indri
10002 Q0 chart-2, Wong2, jKali, combine: 314 314 0.50565 indri
10002 Q0 chart-2, Wong2, jMutRepair, combine: 315 315 0.50565 indri
10002 Q0 chart-2, Wong3, ACS, combine: 316 316 0.50565 indri
10002 Q0 chart-2, Wong3, Nopol, combine: 317 317 0.50565 indri
10002 Q0 chart-2, Wong3, SimFix, combine: 318 318 0.50565 indri
10002 Q0 chart-2, Wong3, TBar, combine: 319 319 0.50565 indri
10002 Q0 chart-2, Wong3, jGenProg, combine: 320 320 0.50565 indri
10002 Q0 chart-2, Wong3, jKali, combine: 321 321 0.50565 indri
10002 Q0 chart-2, Wong3, jMutRepair, combine: 322 322 0.50565 indri
10002 Q0 chart-2, Zoltar, ACS, combine: 323 323 0.50565 indri
10002 Q0 chart-2, Zoltar, Nopol, combine: 324 324 0.50565 indri
10002 Q0 chart-2, Zoltar, SimFix, combine: 325 325 0.50565 indri
10002 Q0 chart-2, Zoltar, TBar, combine: 326 326 0.50565 indri
10002 Q0 chart-2, Zoltar, jGenProg, combine: 327 327 0.50565 indri
10002 Q0 chart-2, Zoltar, jKali, combine: 328 328 0.50565 indri
10002 Q0 chart-2, Zoltar, jMutRepair, combine: 329 329 0.50565 indri
10003 Q0 chart-3, Ample, SimFix, combine: 3 1 0.51867 indri
10003 Q0 chart-3, Anderberg, SimFix, combine: 10 2 0.51867 indri
10003 Q0 chart-3, ArithmeticMean, SimFix, combine: 17 3 0.51867 indri
10003 Q0 chart-3, BaroniUrbaniBuser, SimFix, combine: 24 4 0.51867 indri
10003 Q0 chart-3, BraunBanqust, SimFix, combine: 31 5 0.51867 indri
10003 Q0 chart-3, Cohen, SimFix, combine: 38 6 0.51867 indri
10003 Q0 chart-3, Dennis, SimFix, combine: 45 7 0.51867 indri
10003 Q0 chart-3, Dice, SimFix, combine: 52 8 0.51867 indri
10003 Q0 chart-3, Dstar, SimFix, combine: 59 9 0.51867 indri
10003 Q0 chart-3, Fleiss, SimFix, combine: 73 10 0.51867 indri
10003 Q0 chart-3, Goodman, SimFix, combine: 87 11 0.51867 indri
10003 Q0 chart-3, GP13, SimFix, combine: 101 12 0.51867 indri
10003 Q0 chart-3, Jaccard, SimFix, combine: 129 13 0.51867 indri
10003 Q0 chart-3, Kulczynski1, SimFix, combine: 136 14 0.51867 indri
10003 Q0 chart-3, Kulczynskil2, SimFix, combine: 143 15 0.51867 indri
10003 Q0 chart-3, M2, SimFix, combine: 157 16 0.51867 indri
10003 Q0 chart-3, Mountford, SimFix, combine: 171 17 0.51867 indri
10003 Q0 chart-3, Ochiai, SimFix, combine: 178 18 0.51867 indri
10003 Q0 chart-3, OptimalP, SimFix, combine: 199 19 0.51867 indri
10003 Q0 chart-3, Overlap, SimFix, combine: 206 20 0.51867 indri
10003 Q0 chart-3, Phi, SimFix, combine: 213 21 0.51867 indri
10003 Q0 chart-3, Rogot1, SimFix, combine: 234 22 0.51867 indri
10003 Q0 chart-3, Rogot2, SimFix, combine: 241 23 0.51867 indri
10003 Q0 chart-3, RussellRao, SimFix, combine: 248 24 0.51867 indri
10003 Q0 chart-3, SBI, SimFix, combine: 255 25 0.51867 indri
10003 Q0 chart-3, Scott, SimFix, combine: 262 26 0.51867 indri
10003 Q0 chart-3, SorensenDice, SimFix, combine: 283 27 0.51867 indri
10003 Q0 chart-3, Tarantula, SimFix, combine: 290 28 0.51867 indri
10003 Q0 chart-3, Tarwid, SimFix, combine: 297 29 0.51867 indri
10003 Q0 chart-3, Wong1, SimFix, combine: 304 30 0.51867 indri
