0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Ample, ACS, combine: 1
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, GP13, TBar, combine: 60
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamann, ACS, combine: 61
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamann, Nopol, combine: 62
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Hamann, SimFix, combine: 63
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Hamann, TBar, combine: 64
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamming, ACS, combine: 65
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamming, Nopol, combine: 66
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Hamming, SimFix, combine: 67
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Hamming, TBar, combine: 68
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, HarmonicMean, ACS, combine: 69
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, HarmonicMean, Nopol, combine: 70
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, HarmonicMean, SimFix, combine: 71
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, HarmonicMean, TBar, combine: 72
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Jaccard, ACS, combine: 73
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Jaccard, Nopol, combine: 74
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Jaccard, SimFix, combine: 75
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Jaccard, TBar, combine: 76
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynski1, ACS, combine: 77
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynski1, Nopol, combine: 78
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Kulczynski1, SimFix, combine: 79
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Kulczynski1, TBar, combine: 80
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynskil2, ACS, combine: 81
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynskil2, Nopol, combine: 82
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Kulczynskil2, SimFix, combine: 83
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Kulczynskil2, TBar, combine: 84
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M1, ACS, combine: 85
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M1, Nopol, combine: 86
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, M1, SimFix, combine: 87
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, M1, TBar, combine: 88
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M2, ACS, combine: 89
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M2, Nopol, combine: 90
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, M2, SimFix, combine: 91
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, M2, TBar, combine: 92
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Michael, ACS, combine: 93
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Michael, Nopol, combine: 94
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Michael, SimFix, combine: 95
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Michael, TBar, combine: 96
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Mountford, ACS, combine: 97
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Mountford, Nopol, combine: 98
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Mountford, SimFix, combine: 99
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Mountford, TBar, combine: 100
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Ochiai, ACS, combine: 101
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Ochiai, Nopol, combine: 102
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Ochiai, SimFix, combine: 103
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Ochiai, TBar, combine: 104
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Ochiai2, ACS, combine: 105
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Ochiai2, Nopol, combine: 106
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Ochiai2, SimFix, combine: 107
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Ochiai2, TBar, combine: 108
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Optimal, ACS, combine: 109
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Optimal, Nopol, combine: 110
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Optimal, SimFix, combine: 111
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Optimal, TBar, combine: 112
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, OptimalP, ACS, combine: 113
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, OptimalP, Nopol, combine: 114
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, OptimalP, SimFix, combine: 115
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, OptimalP, TBar, combine: 116
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Overlap, ACS, combine: 117
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Overlap, Nopol, combine: 118
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Overlap, SimFix, combine: 119
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Overlap, TBar, combine: 120
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Phi, ACS, combine: 121
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Phi, Nopol, combine: 122
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Phi, SimFix, combine: 123
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Phi, TBar, combine: 124
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Pierce, ACS, combine: 125
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Pierce, Nopol, combine: 126
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Pierce, SimFix, combine: 127
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Pierce, TBar, combine: 128
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, RogersTanimoto, ACS, combine: 129
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, RogersTanimoto, Nopol, combine: 130
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, RogersTanimoto, SimFix, combine: 131
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, RogersTanimoto, TBar, combine: 132
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Rogot1, ACS, combine: 133
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Rogot1, Nopol, combine: 134
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Rogot1, SimFix, combine: 135
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Rogot1, TBar, combine: 136
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Rogot2, ACS, combine: 137
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Rogot2, Nopol, combine: 138
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Rogot2, SimFix, combine: 139
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Rogot2, TBar, combine: 140
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, RussellRao, ACS, combine: 141
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, RussellRao, Nopol, combine: 142
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, RussellRao, SimFix, combine: 143
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, RussellRao, TBar, combine: 144
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, SBI, ACS, combine: 145
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, SBI, Nopol, combine: 146
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, SBI, SimFix, combine: 147
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, SBI, TBar, combine: 148
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Scott, ACS, combine: 149
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Scott, Nopol, combine: 150
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Scott, SimFix, combine: 151
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Scott, TBar, combine: 152
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, SimpleMatching, ACS, combine: 153
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, SimpleMatching, Nopol, combine: 154
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, SimpleMatching, SimFix, combine: 155
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, SimpleMatching, TBar, combine: 156
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Sokal, ACS, combine: 157
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Sokal, Nopol, combine: 158
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Sokal, SimFix, combine: 159
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Sokal, TBar, combine: 160
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, SorensenDice, ACS, combine: 161
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, SorensenDice, Nopol, combine: 162
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, SorensenDice, SimFix, combine: 163
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, SorensenDice, TBar, combine: 164
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Tarantula, ACS, combine: 165
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Tarantula, Nopol, combine: 166
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Tarantula, SimFix, combine: 167
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Tarantula, TBar, combine: 168
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Tarwid, ACS, combine: 169
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Tarwid, Nopol, combine: 170
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Tarwid, SimFix, combine: 171
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Tarwid, TBar, combine: 172
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Wong1, ACS, combine: 173
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Wong1, Nopol, combine: 174
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Wong1, SimFix, combine: 175
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Wong1, TBar, combine: 176
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Wong2, ACS, combine: 177
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Wong2, Nopol, combine: 178
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Wong2, SimFix, combine: 179
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Wong2, TBar, combine: 180
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Wong3, ACS, combine: 181
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Wong3, Nopol, combine: 182
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Wong3, SimFix, combine: 183
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Wong3, TBar, combine: 184
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Zoltar, ACS, combine: 185
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Zoltar, Nopol, combine: 186
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Zoltar, SimFix, combine: 187
2 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Zoltar, TBar, combine: 188
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Ample, ACS, combine: 1
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Ample, Nopol, combine: 2
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Ample, SimFix, combine: 3
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Ample, TBar, combine: 4
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Anderberg, ACS, combine: 5
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Anderberg, Nopol, combine: 6
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Anderberg, SimFix, combine: 7
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Anderberg, TBar, combine: 8
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, ArithmeticMean, ACS, combine: 9
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, ArithmeticMean, Nopol, combine: 10
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, ArithmeticMean, SimFix, combine: 11
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, ArithmeticMean, TBar, combine: 12
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, BaroniUrbaniBuser, ACS, combine: 13
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, BaroniUrbaniBuser, Nopol, combine: 14
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, BaroniUrbaniBuser, SimFix, combine: 15
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, BaroniUrbaniBuser, TBar, combine: 16
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, BraunBanqust, ACS, combine: 17
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, BraunBanqust, Nopol, combine: 18
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, BraunBanqust, SimFix, combine: 19
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, BraunBanqust, TBar, combine: 20
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Cohen, ACS, combine: 21
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Cohen, Nopol, combine: 22
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Cohen, SimFix, combine: 23
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Cohen, TBar, combine: 24
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Dennis, ACS, combine: 25
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Dennis, Nopol, combine: 26
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Dennis, SimFix, combine: 27
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Dennis, TBar, combine: 28
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Dice, ACS, combine: 29
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Dice, Nopol, combine: 30
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Dice, SimFix, combine: 31
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Dice, TBar, combine: 32
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Dstar, ACS, combine: 33
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Dstar, Nopol, combine: 34
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Dstar, SimFix, combine: 35
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Dstar, TBar, combine: 36
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Euclid, ACS, combine: 37
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Euclid, Nopol, combine: 38
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Euclid, SimFix, combine: 39
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Euclid, TBar, combine: 40
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Fleiss, ACS, combine: 41
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Fleiss, Nopol, combine: 42
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Fleiss, SimFix, combine: 43
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Fleiss, TBar, combine: 44
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Fossum, ACS, combine: 45
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Fossum, Nopol, combine: 46
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Fossum, SimFix, combine: 47
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Fossum, TBar, combine: 48
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Goodman, ACS, combine: 49
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Goodman, Nopol, combine: 50
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Goodman, SimFix, combine: 51
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Goodman, TBar, combine: 52
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Gower, ACS, combine: 53
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Gower, Nopol, combine: 54
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Gower, SimFix, combine: 55
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Gower, TBar, combine: 56
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, GP13, ACS, combine: 57
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, GP13, Nopol, combine: 58
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, GP13, SimFix, combine: 59
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, GP13, TBar, combine: 60
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Hamann, ACS, combine: 61
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Hamann, Nopol, combine: 62
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Hamann, SimFix, combine: 63
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Hamann, TBar, combine: 64
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Hamming, ACS, combine: 65
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Hamming, Nopol, combine: 66
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Hamming, SimFix, combine: 67
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Hamming, TBar, combine: 68
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, HarmonicMean, ACS, combine: 69
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, HarmonicMean, Nopol, combine: 70
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, HarmonicMean, SimFix, combine: 71
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, HarmonicMean, TBar, combine: 72
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Jaccard, ACS, combine: 73
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Jaccard, Nopol, combine: 74
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Jaccard, SimFix, combine: 75
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Jaccard, TBar, combine: 76
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Kulczynski1, ACS, combine: 77
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Kulczynski1, Nopol, combine: 78
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Kulczynski1, SimFix, combine: 79
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Kulczynski1, TBar, combine: 80
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Kulczynskil2, ACS, combine: 81
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Kulczynskil2, Nopol, combine: 82
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Kulczynskil2, SimFix, combine: 83
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Kulczynskil2, TBar, combine: 84
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, M1, ACS, combine: 85
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, M1, Nopol, combine: 86
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, M1, SimFix, combine: 87
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, M1, TBar, combine: 88
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, M2, ACS, combine: 89
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, M2, Nopol, combine: 90
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, M2, SimFix, combine: 91
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, M2, TBar, combine: 92
1 qid:10003 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-3, Michael, ACS, combine: 93
3 qid:10003 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-3, Michael, Nopol, combine: 94
3 qid:10003 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-3, Michael, SimFix, combine: 95
1 qid:10003 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-3, Michael, TBar, combine: 96
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Mountford, ACS, combine: 97
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Mountford, Nopol, combine: 98
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Mountford, SimFix, combine: 99
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Mountford, TBar, combine: 100
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Ochiai, ACS, combine: 101
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Ochiai, Nopol, combine: 102
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Ochiai, SimFix, combine: 103
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Ochiai, TBar, combine: 104
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Ochiai2, ACS, combine: 105
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Ochiai2, Nopol, combine: 106
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Ochiai2, SimFix, combine: 107
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Ochiai2, TBar, combine: 108
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Optimal, ACS, combine: 109
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Optimal, Nopol, combine: 110
2 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-3, Optimal, SimFix, combine: 111
0 qid:10003 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-3, Optimal, TBar, combine: 112
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, OptimalP, ACS, combine: 113
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, OptimalP, Nopol, combine: 114
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, OptimalP, SimFix, combine: 115
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, OptimalP, TBar, combine: 116
1 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-3, Overlap, ACS, combine: 117
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Overlap, Nopol, combine: 118
3 qid:10003 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-3, Overlap, SimFix, combine: 119
