0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Ample, ACS, combine: 1
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, RussellRao, ACS, combine: 246
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, RussellRao, Nopol, combine: 247
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, RussellRao, SimFix, combine: 248
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, RussellRao, TBar, combine: 249
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, RussellRao, jGenProg, combine: 250
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, RussellRao, jKali, combine: 251
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, RussellRao, jMutRepair, combine: 252
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, SBI, ACS, combine: 253
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, SBI, Nopol, combine: 254
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SBI, SimFix, combine: 255
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SBI, TBar, combine: 256
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SBI, jGenProg, combine: 257
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SBI, jKali, combine: 258
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SBI, jMutRepair, combine: 259
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Scott, ACS, combine: 260
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Scott, Nopol, combine: 261
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Scott, SimFix, combine: 262
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Scott, TBar, combine: 263
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Scott, jGenProg, combine: 264
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Scott, jKali, combine: 265
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Scott, jMutRepair, combine: 266
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, SimpleMatching, ACS, combine: 267
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, SimpleMatching, Nopol, combine: 268
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SimpleMatching, SimFix, combine: 269
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SimpleMatching, TBar, combine: 270
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SimpleMatching, jGenProg, combine: 271
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SimpleMatching, jKali, combine: 272
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SimpleMatching, jMutRepair, combine: 273
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Sokal, ACS, combine: 274
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Sokal, Nopol, combine: 275
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Sokal, SimFix, combine: 276
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Sokal, TBar, combine: 277
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Sokal, jGenProg, combine: 278
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Sokal, jKali, combine: 279
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Sokal, jMutRepair, combine: 280
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, SorensenDice, ACS, combine: 281
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, SorensenDice, Nopol, combine: 282
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SorensenDice, SimFix, combine: 283
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SorensenDice, TBar, combine: 284
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SorensenDice, jGenProg, combine: 285
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SorensenDice, jKali, combine: 286
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, SorensenDice, jMutRepair, combine: 287
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Tarantula, ACS, combine: 288
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Tarantula, Nopol, combine: 289
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Tarantula, SimFix, combine: 290
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Tarantula, TBar, combine: 291
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Tarantula, jGenProg, combine: 292
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Tarantula, jKali, combine: 293
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Tarantula, jMutRepair, combine: 294
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Tarwid, ACS, combine: 295
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Tarwid, Nopol, combine: 296
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Tarwid, SimFix, combine: 297
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Tarwid, TBar, combine: 298
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Tarwid, jGenProg, combine: 299
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Tarwid, jKali, combine: 300
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Tarwid, jMutRepair, combine: 301
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Wong1, ACS, combine: 302
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Wong1, Nopol, combine: 303
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong1, SimFix, combine: 304
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong1, TBar, combine: 305
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong1, jGenProg, combine: 306
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong1, jKali, combine: 307
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong1, jMutRepair, combine: 308
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Wong2, ACS, combine: 309
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Wong2, Nopol, combine: 310
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong2, SimFix, combine: 311
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong2, TBar, combine: 312
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong2, jGenProg, combine: 313
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong2, jKali, combine: 314
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong2, jMutRepair, combine: 315
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Wong3, ACS, combine: 316
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Wong3, Nopol, combine: 317
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong3, SimFix, combine: 318
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong3, TBar, combine: 319
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong3, jGenProg, combine: 320
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong3, jKali, combine: 321
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Wong3, jMutRepair, combine: 322
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Zoltar, ACS, combine: 323
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Zoltar, Nopol, combine: 324
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Zoltar, SimFix, combine: 325
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Zoltar, TBar, combine: 326
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Zoltar, jGenProg, combine: 327
0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Zoltar, jKali, combine: 328
1 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-1, Zoltar, jMutRepair, combine: 329
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Ample, ACS, combine: 1
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Ample, Nopol, combine: 2
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Ample, SimFix, combine: 3
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Ample, TBar, combine: 4
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Ample, jGenProg, combine: 5
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Ample, jKali, combine: 6
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Ample, jMutRepair, combine: 7
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Anderberg, ACS, combine: 8
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Anderberg, Nopol, combine: 9
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Anderberg, SimFix, combine: 10
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Anderberg, TBar, combine: 11
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Anderberg, jGenProg, combine: 12
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Anderberg, jKali, combine: 13
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Anderberg, jMutRepair, combine: 14
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, ArithmeticMean, ACS, combine: 15
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, ArithmeticMean, Nopol, combine: 16
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, ArithmeticMean, SimFix, combine: 17
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, ArithmeticMean, TBar, combine: 18
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, ArithmeticMean, jGenProg, combine: 19
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, ArithmeticMean, jKali, combine: 20
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, ArithmeticMean, jMutRepair, combine: 21
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, BaroniUrbaniBuser, ACS, combine: 22
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, BaroniUrbaniBuser, Nopol, combine: 23
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, BaroniUrbaniBuser, SimFix, combine: 24
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, BaroniUrbaniBuser, TBar, combine: 25
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, BaroniUrbaniBuser, jGenProg, combine: 26
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, BaroniUrbaniBuser, jKali, combine: 27
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, BaroniUrbaniBuser, jMutRepair, combine: 28
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, BraunBanqust, ACS, combine: 29
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, BraunBanqust, Nopol, combine: 30
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, BraunBanqust, SimFix, combine: 31
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, BraunBanqust, TBar, combine: 32
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, BraunBanqust, jGenProg, combine: 33
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, BraunBanqust, jKali, combine: 34
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, BraunBanqust, jMutRepair, combine: 35
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Cohen, ACS, combine: 36
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Cohen, Nopol, combine: 37
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Cohen, SimFix, combine: 38
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Cohen, TBar, combine: 39
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Cohen, jGenProg, combine: 40
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Cohen, jKali, combine: 41
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Cohen, jMutRepair, combine: 42
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dennis, ACS, combine: 43
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dennis, Nopol, combine: 44
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Dennis, SimFix, combine: 45
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Dennis, TBar, combine: 46
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dennis, jGenProg, combine: 47
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dennis, jKali, combine: 48
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dennis, jMutRepair, combine: 49
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dice, ACS, combine: 50
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dice, Nopol, combine: 51
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Dice, SimFix, combine: 52
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Dice, TBar, combine: 53
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dice, jGenProg, combine: 54
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dice, jKali, combine: 55
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dice, jMutRepair, combine: 56
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dstar, ACS, combine: 57
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dstar, Nopol, combine: 58
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Dstar, SimFix, combine: 59
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Dstar, TBar, combine: 60
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dstar, jGenProg, combine: 61
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dstar, jKali, combine: 62
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Dstar, jMutRepair, combine: 63
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Euclid, ACS, combine: 64
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Euclid, Nopol, combine: 65
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Euclid, SimFix, combine: 66
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Euclid, TBar, combine: 67
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Euclid, jGenProg, combine: 68
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Euclid, jKali, combine: 69
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Euclid, jMutRepair, combine: 70
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Fleiss, ACS, combine: 71
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Fleiss, Nopol, combine: 72
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Fleiss, SimFix, combine: 73
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Fleiss, TBar, combine: 74
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Fleiss, jGenProg, combine: 75
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Fleiss, jKali, combine: 76
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Fleiss, jMutRepair, combine: 77
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Fossum, ACS, combine: 78
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Fossum, Nopol, combine: 79
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Fossum, SimFix, combine: 80
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Fossum, TBar, combine: 81
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Fossum, jGenProg, combine: 82
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Fossum, jKali, combine: 83
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Fossum, jMutRepair, combine: 84
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Goodman, ACS, combine: 85
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Goodman, Nopol, combine: 86
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Goodman, SimFix, combine: 87
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Goodman, TBar, combine: 88
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Goodman, jGenProg, combine: 89
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Goodman, jKali, combine: 90
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Goodman, jMutRepair, combine: 91
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Gower, ACS, combine: 92
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Gower, Nopol, combine: 93
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Gower, SimFix, combine: 94
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Gower, TBar, combine: 95
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Gower, jGenProg, combine: 96
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Gower, jKali, combine: 97
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Gower, jMutRepair, combine: 98
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, GP13, ACS, combine: 99
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, GP13, Nopol, combine: 100
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, GP13, SimFix, combine: 101
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, GP13, TBar, combine: 102
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, GP13, jGenProg, combine: 103
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, GP13, jKali, combine: 104
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, GP13, jMutRepair, combine: 105
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamann, ACS, combine: 106
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamann, Nopol, combine: 107
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Hamann, SimFix, combine: 108
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Hamann, TBar, combine: 109
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamann, jGenProg, combine: 110
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamann, jKali, combine: 111
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamann, jMutRepair, combine: 112
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamming, ACS, combine: 113
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamming, Nopol, combine: 114
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Hamming, SimFix, combine: 115
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Hamming, TBar, combine: 116
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamming, jGenProg, combine: 117
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamming, jKali, combine: 118
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Hamming, jMutRepair, combine: 119
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, HarmonicMean, ACS, combine: 120
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, HarmonicMean, Nopol, combine: 121
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, HarmonicMean, SimFix, combine: 122
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, HarmonicMean, TBar, combine: 123
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, HarmonicMean, jGenProg, combine: 124
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, HarmonicMean, jKali, combine: 125
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, HarmonicMean, jMutRepair, combine: 126
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Jaccard, ACS, combine: 127
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Jaccard, Nopol, combine: 128
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Jaccard, SimFix, combine: 129
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Jaccard, TBar, combine: 130
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Jaccard, jGenProg, combine: 131
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Jaccard, jKali, combine: 132
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Jaccard, jMutRepair, combine: 133
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynski1, ACS, combine: 134
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynski1, Nopol, combine: 135
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Kulczynski1, SimFix, combine: 136
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Kulczynski1, TBar, combine: 137
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynski1, jGenProg, combine: 138
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynski1, jKali, combine: 139
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynski1, jMutRepair, combine: 140
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynskil2, ACS, combine: 141
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynskil2, Nopol, combine: 142
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Kulczynskil2, SimFix, combine: 143
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, Kulczynskil2, TBar, combine: 144
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynskil2, jGenProg, combine: 145
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynskil2, jKali, combine: 146
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, Kulczynskil2, jMutRepair, combine: 147
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M1, ACS, combine: 148
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M1, Nopol, combine: 149
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, M1, SimFix, combine: 150
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, M1, TBar, combine: 151
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M1, jGenProg, combine: 152
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M1, jKali, combine: 153
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M1, jMutRepair, combine: 154
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M2, ACS, combine: 155
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M2, Nopol, combine: 156
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, M2, SimFix, combine: 157
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-2, M2, TBar, combine: 158
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M2, jGenProg, combine: 159
0 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M2, jKali, combine: 160
1 qid:10002 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-2, M2, jMutRepair, combine: 161
